,Order Date,Product Name,Category,Region,Quantity,Sales,Profit
465,2024-05-14,Laptop,Electronics,South,8,4832,1261.06
466,2023-01-17,Printer,Office,North,5,3765,670.8
467,2024-05-05,Camera,Electronics,North,8,6928,1415.16
468,2023-02-01,Headphones,Accessories,West,7,1624,436.13
469,2023-04-01,Headphones,Accessories,North,1,68,10.39
470,2023-06-04,Mouse,Accessories,North,1,651,187.99
471,2024-09-16,Printer,Office,North,7,6293,718.49
472,2023-02-16,Keyboard,Accessories,West,2,1068,85.71
473,2023-10-17,Keyboard,Accessories,North,1,381,26.69
474,2022-07-21,Printer,Office,South,2,2016,426.43
475,2024-02-10,Headphones,Accessories,West,2,1224,340.67
476,2022-10-23,Monitor,Accessories,South,5,2180,400.01
477,2024-09-12,Laptop,Electronics,North,9,2853,353.09
478,2022-10-04,Mouse,Accessories,South,1,272,45.33
479,2022-03-14,Smartphone,Electronics,North,4,2640,183.23
480,2024-04-26,Monitor,Accessories,North,2,488,129.02
481,2023-11-10,Printer,Office,South,8,9184,1795.93
482,2024-04-12,Tablet,Electronics,North,5,280,23.98
483,2024-10-03,Keyboard,Accessories,East,3,2889,604.45
484,2024-07-18,Laptop,Electronics,West,1,625,125.9
485,2024-04-16,Keyboard,Accessories,South,8,7056,538.48
486,2023-07-11,Tablet,Electronics,West,8,3936,720.2
487,2022-09-19,Smartwatch,Electronics,East,6,2472,363.38
488,2022-06-19,Mouse,Accessories,West,5,855,67.57
489,2024-02-25,Mouse,Accessories,West,3,3480,560.39
490,2023-03-07,Camera,Electronics,South,1,846,103.3
491,2022-03-09,Keyboard,Accessories,North,1,158,46.24
492,2022-12-31,Mouse,Accessories,South,9,3186,583.24
493,2024-02-01,Mouse,Accessories,North,7,6972,969.43
494,2024-04-15,Mouse,Accessories,East,5,1745,449.64
495,2024-05-15,Laptop,Electronics,East,8,4256,372.95
496,2022-04-14,Keyboard,Accessories,South,3,1674,499.63
497,2024-09-25,Camera,Electronics,North,8,6488,1072.86
498,2022-03-05,Tablet,Electronics,East,5,3530,803.86
499,2022-09-03,Mouse,Accessories,North,2,632,87.45
500,2024-11-09,Monitor,Accessories,North,7,3675,236.8
501,2023-09-12,Smartwatch,Electronics,West,6,5592,926.42
502,2023-02-11,Keyboard,Accessories,East,6,6432,807.94
503,2023-08-27,Camera,Electronics,East,3,3069,503.3
504,2023-05-26,Keyboard,Accessories,North,7,2898,490.11
505,2024-05-30,Tablet,Electronics,North,4,3960,632.76
506,2024-07-31,Tablet,Electronics,South,3,1476,85.16
507,2023-11-14,Printer,Office,East,2,1058,298.69
508,2023-11-27,Monitor,Accessories,South,5,1215,162.02
509,2024-03-04,Camera,Electronics,North,3,204,20.43
510,2024-12-24,Tablet,Electronics,West,7,4137,221.66
511,2022-05-21,Camera,Electronics,West,5,250,16.81
512,2022-09-14,Tablet,Electronics,West,5,1185,254.34
513,2024-03-12,Headphones,Accessories,South,2,1504,108.52
514,2024-06-28,Keyboard,Accessories,West,6,6888,945.07
515,2024-12-25,Smartphone,Electronics,West,3,3588,958.84
516,2022-11-18,Laptop,Electronics,South,7,1477,367.22
517,2022-10-22,Smartwatch,Electronics,East,8,1280,131.56
518,2024-11-16,Tablet,Electronics,South,7,7161,630.76
519,2023-03-13,Printer,Office,North,5,1850,346.4
520,2023-12-27,Mouse,Accessories,East,3,3378,520.31
521,2024-10-30,Laptop,Electronics,West,7,7672,2046.38
522,2024-11-03,Tablet,Electronics,South,6,4254,938.66
523,2024-11-19,Keyboard,Accessories,East,5,2285,279.9
524,2024-04-29,Keyboard,Accessories,West,7,5775,680.6
525,2022-10-21,Smartphone,Electronics,North,9,9360,910.35
526,2023-01-25,Printer,Office,North,8,6936,1156.52
527,2022-05-17,Camera,Electronics,East,9,5634,464.71
528,2024-03-29,Smartphone,Electronics,North,4,2644,731.86
529,2023-11-22,Headphones,Accessories,North,1,247,35.65
530,2023-09-24,Laptop,Electronics,East,7,1869,357.27
531,2024-07-17,Smartwatch,Electronics,West,7,1988,430.59
532,2023-06-17,Laptop,Electronics,West,4,1920,549.11
533,2024-05-20,Headphones,Accessories,West,3,2577,196.37
534,2024-06-10,Camera,Electronics,East,3,828,117.95
535,2022-01-31,Camera,Electronics,South,2,1580,403.76
536,2023-09-13,Camera,Electronics,East,9,9009,1909.26
537,2022-10-01,Smartphone,Electronics,East,9,7425,1580.86
538,2024-12-24,Monitor,Accessories,West,5,2945,672.35
539,2023-07-19,Mouse,Accessories,West,3,294,22.9
540,2024-05-17,Mouse,Accessories,South,5,5875,789.23
541,2022-01-17,Smartwatch,Electronics,West,3,1308,197.6
542,2024-01-10,Monitor,Accessories,South,4,2360,391.82
543,2023-04-10,Smartwatch,Electronics,West,6,1008,245.45
544,2023-10-27,Smartwatch,Electronics,North,6,1344,338.4
545,2022-01-12,Printer,Office,West,7,5635,1185.97
546,2023-09-15,Mouse,Accessories,East,4,4088,1200.03
547,2024-12-04,Camera,Electronics,South,8,2192,441.77
548,2022-06-06,Keyboard,Accessories,South,8,1952,444.15
549,2023-01-28,Smartphone,Electronics,East,7,3955,1144.76
550,2023-06-24,Mouse,Accessories,South,8,5256,1118.16
551,2022-12-28,Camera,Electronics,North,1,1163,115.09
552,2022-09-24,Smartwatch,Electronics,North,9,5004,973.65
553,2023-05-06,Mouse,Accessories,North,8,9128,1342.19
554,2023-07-13,Laptop,Electronics,East,4,4700,576.34
555,2022-01-05,Camera,Electronics,West,2,1686,146.39
556,2024-08-03,Keyboard,Accessories,South,9,4572,279.54
557,2023-08-21,Smartphone,Electronics,South,5,2510,515.12
558,2023-06-04,Smartphone,Electronics,West,3,3117,829.09
559,2024-05-12,Laptop,Electronics,West,1,380,94.35
560,2023-07-14,Monitor,Accessories,West,9,2889,604.19
561,2024-11-08,Smartwatch,Electronics,East,9,3654,581.9
562,2023-09-12,Printer,Office,East,6,5610,298.77
563,2024-04-27,Smartphone,Electronics,South,1,668,99.4
564,2022-01-08,Smartphone,Electronics,South,7,3983,360.13
565,2024-01-24,Keyboard,Accessories,South,1,1112,272.81
566,2022-06-20,Monitor,Accessories,North,9,4230,221.06
567,2024-08-01,Tablet,Electronics,East,8,2968,530.3
568,2022-01-10,Monitor,Accessories,West,5,4690,706.74
569,2022-05-09,Camera,Electronics,West,6,4296,1240.31
570,2023-12-19,Camera,Electronics,North,7,7203,523.52
571,2022-11-20,Smartphone,Electronics,North,4,3640,695.31
572,2022-11-11,Smartphone,Electronics,East,1,1131,304.62
573,2024-01-03,Camera,Electronics,West,9,3627,797.53
574,2023-08-11,Mouse,Accessories,South,8,7968,1249.98
575,2022-11-23,Headphones,Accessories,South,3,3546,490.28
576,2024-03-01,Tablet,Electronics,South,5,2270,546.56
577,2023-07-07,Keyboard,Accessories,West,2,1354,136.91
578,2023-04-20,Headphones,Accessories,West,7,6811,1423.57
579,2022-02-09,Smartwatch,Electronics,East,3,1410,232.65
580,2022-10-17,Keyboard,Accessories,North,2,1170,249.99
581,2023-08-04,Laptop,Electronics,East,7,4739,740.74
582,2023-12-01,Mouse,Accessories,South,9,7866,1554.38
583,2022-07-31,Monitor,Accessories,East,5,3645,388.31
584,2023-02-24,Headphones,Accessories,East,6,5358,568.34
585,2024-05-18,Camera,Electronics,North,5,1775,486.37
586,2023-05-19,Headphones,Accessories,South,9,4905,1351.25
587,2022-09-29,Mouse,Accessories,East,6,4260,372.33
588,2024-09-03,Printer,Office,East,2,1632,292.78
589,2023-03-12,Smartwatch,Electronics,East,6,3324,466.78
590,2023-07-17,Camera,Electronics,West,5,4590,347.14
591,2022-04-14,Laptop,Electronics,East,9,8496,2182.42
592,2022-06-16,Printer,Office,North,6,6444,518.79
593,2022-03-14,Camera,Electronics,North,1,812,51.13
594,2023-07-15,Monitor,Accessories,West,6,1764,465.93
595,2024-05-13,Printer,Office,West,1,1012,172.67
596,2023-05-03,Keyboard,Accessories,South,2,836,47.07
597,2023-12-29,Smartwatch,Electronics,East,1,723,115.26
598,2022-12-05,Headphones,Accessories,North,6,5628,1033.15
599,2024-09-26,Laptop,Electronics,North,5,1660,283.14
600,2023-03-28,Headphones,Accessories,West,3,2295,244.83
601,2024-04-19,Printer,Office,East,2,2190,477.8
602,2024-10-11,Tablet,Electronics,East,7,3500,919.35
603,2022-04-23,Headphones,Accessories,West,2,1098,239.92
604,2023-06-01,Mouse,Accessories,North,5,945,194.03
605,2022-02-19,Mouse,Accessories,West,6,5622,1382.67
606,2023-07-13,Camera,Electronics,East,3,2325,309.49
607,2022-08-03,Keyboard,Accessories,South,1,1157,252.08
608,2024-01-30,Printer,Office,West,3,531,126.24
609,2023-07-23,Tablet,Electronics,West,2,1760,278.09
610,2023-11-12,Smartwatch,Electronics,North,1,371,108.58
611,2024-10-15,Smartphone,Electronics,East,4,1896,191.7
612,2023-08-09,Smartwatch,Electronics,South,2,514,106.75
613,2022-08-18,Monitor,Accessories,West,7,1876,129.25
614,2023-08-19,Camera,Electronics,East,6,1182,236.12
615,2022-03-14,Smartphone,Electronics,North,5,4255,961.41
616,2022-09-15,Monitor,Accessories,North,9,1341,150.7
617,2022-09-23,Keyboard,Accessories,North,1,644,49.25
618,2024-05-17,Monitor,Accessories,South,3,1827,94.4
619,2024-10-27,Camera,Electronics,North,1,930,136.16
620,2022-02-15,Camera,Electronics,South,4,528,152.8
621,2022-02-23,Monitor,Accessories,South,6,4236,739.22
622,2023-01-14,Headphones,Accessories,North,4,1664,190.82
623,2023-01-12,Smartwatch,Electronics,North,3,2727,554.46
624,2022-02-08,Smartwatch,Electronics,North,2,522,52.73
625,2024-12-06,Mouse,Accessories,West,7,8288,1945.03
626,2024-03-12,Laptop,Electronics,West,9,1062,73.58
627,2023-10-01,Smartphone,Electronics,East,3,1140,226.52
628,2024-04-12,Keyboard,Accessories,East,8,3488,712.24
629,2023-12-22,Tablet,Electronics,North,8,5920,1436.7
630,2024-03-06,Monitor,Accessories,North,9,3096,362.89
631,2024-05-02,Monitor,Accessories,South,5,3490,205.04
632,2022-04-02,Smartwatch,Electronics,South,6,4374,702.62
633,2024-02-11,Smartphone,Electronics,South,6,3366,541.86
634,2024-04-02,Printer,Office,East,6,822,231.62
635,2024-11-27,Monitor,Accessories,North,2,340,39.12
636,2022-08-30,Mouse,Accessories,East,1,763,217.94
637,2022-07-15,Headphones,Accessories,West,4,3408,856.98
638,2022-02-21,Tablet,Electronics,West,7,2282,537.71
639,2023-09-14,Camera,Electronics,South,7,4151,1047.43
640,2024-04-08,Laptop,Electronics,North,7,6279,1689.55
641,2023-10-24,Monitor,Accessories,North,3,474,83.32
642,2023-04-16,Monitor,Accessories,West,5,680,176.44
643,2023-10-15,Headphones,Accessories,West,9,8496,1721.6
644,2023-08-20,Keyboard,Accessories,South,7,7826,714.68
645,2023-10-24,Mouse,Accessories,South,6,4014,717.44
646,2024-07-26,Laptop,Electronics,East,1,687,62.82
647,2024-10-31,Smartwatch,Electronics,South,3,2943,234.27
648,2022-04-28,Printer,Office,East,7,5649,660.37
649,2024-08-15,Tablet,Electronics,North,8,3296,623.67
650,2024-09-28,Headphones,Accessories,North,3,1137,173.92
651,2024-07-18,Smartphone,Electronics,North,2,380,101.7
652,2022-10-22,Laptop,Electronics,West,5,4405,1247.86
653,2022-11-01,Tablet,Electronics,East,1,120,9.43
654,2023-06-13,Printer,Office,East,1,1176,182.07
655,2023-02-20,Camera,Electronics,South,3,1770,366.58
656,2023-05-20,Camera,Electronics,South,6,4302,965.02
657,2023-12-19,Camera,Electronics,North,3,2988,362.68
658,2024-06-17,Headphones,Accessories,East,3,3033,458.41
659,2023-07-14,Mouse,Accessories,South,9,6363,1752.65
660,2022-07-04,Tablet,Electronics,West,6,3402,501.29
661,2022-03-23,Keyboard,Accessories,South,4,3496,1032.81
662,2022-11-19,Monitor,Accessories,East,4,1080,204.95
663,2022-02-28,Headphones,Accessories,East,6,1530,218.99
664,2023-09-11,Keyboard,Accessories,West,4,3568,764.2
665,2022-11-13,Smartphone,Electronics,West,1,954,48.97
666,2024-03-17,Camera,Electronics,West,4,1196,223.66
667,2022-02-13,Smartwatch,Electronics,North,4,2136,217.47
668,2024-07-13,Printer,Office,South,9,8496,2316.03
669,2024-05-07,Laptop,Electronics,West,7,7280,1450.82
670,2022-09-24,Smartwatch,Electronics,South,5,4935,625.39
671,2024-08-12,Tablet,Electronics,South,8,9056,872.48
672,2023-01-06,Smartwatch,Electronics,South,1,563,46.96
673,2022-03-03,Printer,Office,South,2,1570,247.7
674,2022-03-02,Camera,Electronics,North,3,2181,517.02
675,2024-09-25,Mouse,Accessories,North,4,3808,442.33
676,2022-12-06,Keyboard,Accessories,West,7,6552,635.09
677,2023-06-18,Laptop,Electronics,South,8,6544,1086.29
678,2023-11-21,Mouse,Accessories,West,3,2631,157.19
679,2023-03-31,Monitor,Accessories,West,9,945,94.75
680,2024-06-11,Monitor,Accessories,West,2,760,192.42
681,2023-04-25,Monitor,Accessories,North,4,1392,394.48
682,2022-12-17,Smartwatch,Electronics,East,3,1242,206.74
683,2024-07-05,Laptop,Electronics,East,3,3183,868.73
684,2023-04-07,Monitor,Accessories,West,5,4260,229.77
685,2022-07-26,Smartphone,Electronics,West,1,1041,132.46
686,2022-05-18,Smartwatch,Electronics,East,3,1692,348.81
687,2022-03-15,Camera,Electronics,North,4,1728,403.06
688,2023-10-13,Camera,Electronics,South,4,4484,893.27
689,2024-06-19,Smartphone,Electronics,East,7,4123,750.05
690,2024-11-03,Mouse,Accessories,East,2,2372,392.07
691,2023-04-16,Smartphone,Electronics,East,7,5201,745.2
692,2024-09-27,Mouse,Accessories,South,5,3100,695.28
693,2022-07-12,Smartwatch,Electronics,East,6,5292,1105.95
694,2023-03-06,Tablet,Electronics,South,6,5952,971.53
695,2023-01-10,Smartphone,Electronics,East,4,1932,472.91
696,2023-10-05,Tablet,Electronics,West,6,3486,1011.74
697,2024-05-25,Tablet,Electronics,West,2,1708,441.43
698,2024-09-12,Monitor,Accessories,South,4,4324,288.12
699,2024-07-30,Laptop,Electronics,South,4,2708,302.14
700,2022-03-29,Printer,Office,West,8,7944,1142.83
701,2023-04-10,Camera,Electronics,East,3,684,39.33
702,2023-01-01,Printer,Office,West,9,5904,1440.45
703,2024-03-20,Printer,Office,South,5,4970,1080.12
704,2024-02-02,Headphones,Accessories,West,2,2288,234.97
705,2023-07-18,Smartphone,Electronics,East,6,4662,350.79
706,2022-02-25,Mouse,Accessories,East,4,2532,404.96
707,2024-12-19,Tablet,Electronics,South,8,9328,1008.6
708,2022-02-05,Printer,Office,North,1,686,86.18
709,2024-02-29,Smartwatch,Electronics,South,6,1290,343.35
710,2022-08-26,Printer,Office,West,5,1205,235.19
711,2024-09-17,Headphones,Accessories,South,7,7966,1313.56
712,2022-08-14,Camera,Electronics,North,7,1085,130.72
713,2024-08-29,Monitor,Accessories,West,9,6633,1239.11
714,2024-11-21,Laptop,Electronics,North,7,5096,971.5
715,2022-07-20,Tablet,Electronics,East,4,4120,710.07
716,2022-08-15,Monitor,Accessories,West,3,1479,207.58
717,2024-04-09,Smartphone,Electronics,West,7,1652,397.49
718,2022-07-07,Laptop,Electronics,South,1,1028,240.61
719,2023-05-01,Monitor,Accessories,East,4,4580,655.14
720,2024-01-28,Monitor,Accessories,South,8,2152,196.53
721,2022-07-04,Monitor,Accessories,South,6,4566,866.13
722,2024-04-06,Headphones,Accessories,East,3,2244,301.53
723,2024-02-01,Mouse,Accessories,West,4,1344,140.52
724,2023-10-01,Printer,Office,South,6,2622,131.53
725,2022-12-03,Smartphone,Electronics,South,1,325,46.84
726,2024-12-17,Keyboard,Accessories,West,1,960,95.88
727,2023-11-30,Smartphone,Electronics,North,7,2639,268.88
728,2024-06-05,Printer,Office,South,5,1025,246.15
729,2022-01-13,Monitor,Accessories,West,2,1924,434.86
730,2023-08-29,Smartphone,Electronics,North,2,1660,362.88
731,2022-05-23,Printer,Office,North,1,985,105.09
732,2024-07-14,Keyboard,Accessories,North,5,2600,537.11
733,2024-10-21,Camera,Electronics,West,4,2792,725.35
734,2024-08-31,Headphones,Accessories,North,2,378,87.37
735,2022-04-17,Camera,Electronics,West,8,968,271.61
736,2024-05-12,Smartwatch,Electronics,North,3,564,108.35
737,2023-01-25,Laptop,Electronics,South,5,2365,667.61
738,2024-04-01,Smartphone,Electronics,West,6,3252,834.84
739,2024-05-05,Camera,Electronics,North,1,276,42.68
740,2024-05-20,Mouse,Accessories,West,3,3408,205.76
741,2022-10-20,Laptop,Electronics,East,6,1398,180.88
742,2022-02-27,Keyboard,Accessories,North,4,904,108.85
743,2023-12-01,Keyboard,Accessories,South,1,1178,161.06
744,2022-07-29,Headphones,Accessories,West,3,2535,292.19
745,2023-04-17,Tablet,Electronics,West,1,496,146.92
746,2024-06-30,Smartphone,Electronics,West,4,3888,284.17
747,2024-03-12,Tablet,Electronics,East,7,4921,798.16
748,2024-07-04,Smartwatch,Electronics,West,8,4472,290.79
749,2023-04-09,Tablet,Electronics,North,3,603,153.37
750,2023-03-10,Headphones,Accessories,West,9,1899,501.4
751,2023-01-03,Printer,Office,North,4,544,67.84
752,2022-05-29,Monitor,Accessories,North,9,6471,1844.59
753,2023-03-22,Keyboard,Accessories,North,1,677,54.14
754,2022-09-07,Laptop,Electronics,South,4,1372,302.58
755,2024-06-08,Keyboard,Accessories,North,9,7542,1477.49
756,2023-04-16,Monitor,Accessories,West,1,924,125.65
757,2022-07-11,Smartphone,Electronics,East,5,3940,755.11
758,2024-10-05,Tablet,Electronics,West,2,374,49.26
759,2023-03-19,Printer,Office,North,5,1800,252.69
760,2022-12-26,Monitor,Accessories,West,5,3170,868.34
761,2024-08-17,Headphones,Accessories,North,7,5362,1029.47
762,2023-11-05,Monitor,Accessories,East,9,5976,1747.57
763,2023-07-06,Keyboard,Accessories,North,9,8514,1400.4
764,2023-11-25,Laptop,Electronics,South,1,810,157.47
765,2022-01-08,Mouse,Accessories,South,1,71,12.02
766,2022-06-15,Laptop,Electronics,North,1,651,57.94
767,2022-03-13,Monitor,Accessories,North,3,1245,119.11
768,2023-11-06,Monitor,Accessories,West,1,464,58.38
769,2023-02-11,Monitor,Accessories,North,5,5155,356.43
770,2023-12-11,Smartphone,Electronics,East,5,5175,786.27
771,2022-01-13,Smartphone,Electronics,East,2,1668,470.42
772,2024-09-30,Printer,Office,East,3,1872,532.81
773,2023-01-16,Laptop,Electronics,North,3,513,132.56
774,2024-04-05,Printer,Office,West,2,2276,366.5
775,2024-01-02,Mouse,Accessories,West,4,3428,305.79
776,2024-03-02,Keyboard,Accessories,East,2,1640,176.87
777,2024-05-25,Camera,Electronics,East,7,7077,1921.73
778,2023-10-20,Printer,Office,South,9,9225,1391.15
779,2022-06-20,Mouse,Accessories,South,5,3910,584.77
780,2023-05-09,Printer,Office,West,5,1995,369.22
781,2023-08-31,Keyboard,Accessories,North,7,385,43.43
782,2023-03-23,Mouse,Accessories,East,4,4316,566.7
783,2024-04-28,Smartwatch,Electronics,North,1,1169,340.69
784,2023-03-30,Headphones,Accessories,East,5,2325,506.32
785,2024-02-18,Monitor,Accessories,North,1,199,48.92
786,2022-08-13,Smartwatch,Electronics,South,3,375,80.58
787,2022-05-05,Laptop,Electronics,East,9,8010,763.32
788,2023-01-03,Mouse,Accessories,East,4,316,77.13
789,2024-11-14,Camera,Electronics,South,9,5895,442.49
790,2022-04-09,Headphones,Accessories,East,4,388,35.21
791,2024-06-12,Mouse,Accessories,West,5,3670,462.97
792,2024-10-15,Smartphone,Electronics,East,9,7731,2178.05
793,2023-10-18,Laptop,Electronics,South,3,1596,91.23
794,2024-04-06,Camera,Electronics,East,4,4192,216.16
795,2023-07-29,Tablet,Electronics,West,7,5264,756.33
796,2023-06-04,Laptop,Electronics,North,1,425,48.81
797,2022-03-17,Smartwatch,Electronics,North,4,3380,211.72
798,2024-03-07,Printer,Office,East,7,8379,2009.05
799,2022-03-05,Keyboard,Accessories,North,4,2040,393.72
800,2024-04-17,Printer,Office,East,4,1336,116.65
801,2024-08-22,Keyboard,Accessories,South,2,1934,157.41
802,2024-04-09,Keyboard,Accessories,South,3,1560,391.11
803,2024-07-20,Keyboard,Accessories,North,6,4446,1217.86
804,2023-03-17,Printer,Office,West,3,1893,508.8
805,2024-07-04,Camera,Electronics,East,4,4492,670.42
806,2023-08-12,Mouse,Accessories,South,6,6228,1852.45
807,2023-04-23,Camera,Electronics,East,7,4403,1295.89
808,2022-10-15,Headphones,Accessories,South,9,4176,510.97
809,2022-05-24,Keyboard,Accessories,West,2,486,64.43
810,2022-05-09,Printer,Office,East,5,4880,1084.69
811,2022-11-02,Printer,Office,West,5,265,53.21
812,2023-09-10,Laptop,Electronics,East,1,1041,128.58
813,2024-03-28,Smartphone,Electronics,East,8,9448,616.5
814,2022-07-01,Headphones,Accessories,South,3,1617,440.46
815,2024-02-17,Laptop,Electronics,West,2,1486,233.7
816,2023-07-08,Smartwatch,Electronics,East,8,7152,1539.72
